playerId,Name,Tm,IP,TBF,FIP,HR,WHIP,FB%,HardHit%,K%
1157,Tommy Hunter,2 Tms,15,66,3.383720695,1,1.2,0.28571429,0.44444444,0.21212121
1246,Matt Bush,TEX,11.2,48,4.845820682,3,0.94285714,0.6,0.26923077,0.35416667
1247,Adam Ottavino,3 Tms,32,161,3.131854794,1,1.78125,0.30769231,0.31914894,0.26708075
1514,Oliver Perez,2 Tms,10.1,48,3.855385945,0,1.25806452,0.35897436,0.28205128,0.08333333
1581,Sean Doolittle,3 Tms,31,124,2.74957501,3,1.03225806,0.54666667,0.37179487,0.30645161
1890,Matt Moore,2 Tms,32.2,141,3.554243606,3,1.40816327,0.29166667,0.31632653,0.21985816
1943,Zack Greinke,2 Tms,131.1,513,3.518061495,12,0.99746193,0.26109661,0.28092784,0.18908382
1994,Ivan Nova,DET,11,51,6.645965242,2,1.63636364,0.25641026,0.33333333,0.05882353
2036,Clayton Kershaw,LAD,57.1,217,2.664990447,4,0.88953488,0.33108108,0.32885906,0.26267281
2233,Adam Wainwright,STL,181,740,3.969648218,20,1.14917127,0.31481481,0.28913444,0.19054054
2429,Corey Kluber,3 Tms,66.2,275,2.277672491,2,1.08,0.41436464,0.28415301,0.26181818
2520,Lance Lynn,2 Tms,123.1,517,3.889188607,17,1.19189189,0.4260355,0.30409357,0.25338491
2608,Jhoulys Chacin,2 Tms,49.2,216,5.069780386,5,1.34899329,0.3525641,0.29487179,0.13888889
2717,Rick Porcello,NYM,26,115,2.729881332,1,1.42307692,0.30952381,0.28235294,0.2
2859,Ross Detwiler,4 Tms,34.1,147,4.130056379,3,1.22330097,0.23469388,0.23232323,0.20408163
3096,Kenley Jansen,2 Tms,60.2,243,3.147403797,7,1.00549451,0.42857143,0.28467153,0.33744856
3132,Tony Watson,2 Tms,29,116,3.760911456,3,1,0.28205128,0.2625,0.22413793
3137,Max Scherzer,3 Tms,144,599,3.674141016,20,1.15277778,0.47513812,0.32880435,0.29382304
3184,David Price,LAD,34.2,154,3.765438196,3,1.38461538,0.28971963,0.23636364,0.19480519
3192,Will Harris,WSN,10.1,48,2.604565889,1,1.5483871,0.27586207,0.25806452,0.29166667
3200,Ervin Santana,KCR,26,116,6.477726432,7,1.57692308,0.48148148,0.39506173,0.18965517
3237,T.J. McFarland,2 Tms,33.2,133,4.410379253,6,1.18811881,0.21212121,0.33,0.20300752
3281,Joe Smith,3 Tms,17,74,3.624769771,1,1.29411765,0.49056604,0.24074074,0.17567568
3284,Anibal Sanchez,WSN,29.2,130,4.337487212,4,1.51685393,0.37894737,0.21875,0.18461538
3321,Darren O'Day,2 Tms,12,50,5.488751347,2,1.08333333,0.61538462,0.26923077,0.28
3542,Danny Duffy,KCR,20,83,4.028944818,4,1.1,0.45283019,0.33962264,0.30120482
3548,Liam Hendriks,2 Tms,57.1,216,1.874324633,7,0.73255814,0.47272727,0.32432432,0.44444444
4020,Yusmeiro Petit,OAK,39.1,150,4.80150239,6,0.88983051,0.47107438,0.25203252,0.12666667
4141,Derek Holland,2 Tms,28,112,2.676908088,1,1.10714286,0.2345679,0.32098765,0.21428571
4153,Jake Arrieta,3 Tms,71,336,6.133905137,15,1.81690141,0.28813559,0.34322034,0.16964286
4185,Rafael Dolis,TOR,23.2,108,3.476351004,1,1.56338028,0.40425532,0.26,0.33333333
4264,Mark Melancon,3 Tms,49.2,202,3.425405133,2,1.16778524,0.17880795,0.24183007,0.15841584
4301,Justin Wilson,3 Tms,20.2,87,4.578260954,3,1.25806452,0.40677966,0.29032258,0.1954023
4338,Tyler Chatwood,3 Tms,23.2,110,2.505122427,0,1.69014085,0.20967742,0.41935484,0.29090909
4676,Charlie Morton,2 Tms,139.1,580,3.657010988,17,1.10526316,0.36645963,0.3100304,0.31206897
4696,Nate Jones,3 Tms,14,70,10.46898715,7,1.92857143,0.44186047,0.46511628,0.2
4776,Matt Shoemaker,2 Tms,44,207,6.996316575,13,1.65909091,0.375,0.35064935,0.15458937
4806,Rich Hill,4 Tms,55,229,3.672500871,3,1.16363636,0.42957746,0.28767123,0.22707424
4930,Jon Lester,3 Tms,40.2,164,3.617039382,3,1.13114754,0.3495935,0.20634921,0.16463415
5003,Jake Diekman,2 Tms,40.1,178,3.384813196,2,1.43801653,0.26666667,0.18478261,0.30898876
5097,Anthony Gose,CLE,10.1,37,2.84204033,1,0.67741935,0.33333333,0.36842105,0.37837838
5114,Jeurys Familia,2 Tms,43.2,212,5.316484715,7,1.90076336,0.29230769,0.27480916,0.22641509
5221,Wade LeBlanc,2 Tms,20.2,95,6.175208075,4,1.40322581,0.4109589,0.32,0.10526316
5224,Blake Parker,2 Tms,32.2,133,3.082998257,3,1.16326531,0.30681818,0.34482759,0.27067669
5358,Jose Alvarez,2 Tms,40,170,3.638991757,2,1.225,0.22222222,0.21875,0.15294118
5372,Michael Pineda,2 Tms,69,298,4.413713614,11,1.42028986,0.39912281,0.33189655,0.17114094
5420,Pedro Baez,2 Tms,11.1,47,2.389628121,0,0.88235294,0.45714286,0.28571429,0.19148936
5448,Jesse Chavez,3 Tms,35.1,151,3.018092121,1,1.38679245,0.37623762,0.38235294,0.21854305
5524,Madison Bumgarner,ARI,61,261,4.948982926,11,1.19672131,0.4180791,0.31284916,0.21455939
5615,Ryan Brasier,BOS,21.1,106,4.004191552,2,1.921875,0.38888889,0.36111111,0.20754717
5640,Tyler Clippard,2 Tms,23,97,4.051376958,3,1.26086957,0.57142857,0.34285714,0.20618557
5702,Junior Guerra,2 Tms,30.2,167,7.219323706,4,2.44565217,0.32653061,0.30612245,0.16167665
6249,Trevor Cahill,2 Tms,28.2,124,4.645843237,4,1.39534884,0.37037037,0.25,0.20967742
6316,David Phelps,3 Tms,26,98,2.892548384,3,0.92307692,0.30508475,0.35,0.32653061
6345,Chris Archer,2 Tms,31,130,3.943644163,3,1.12903226,0.47126437,0.30681818,0.21538462
6397,Jake Odorizzi,2 Tms,68,288,3.955575181,5,1.33823529,0.44387755,0.3,0.19097222
6398,Trevor May,2 Tms,42.2,187,4.602561456,10,1.4296875,0.52427184,0.37142857,0.3368984
6399,Jose Cisnero,DET,30.1,141,3.968763148,2,1.64835165,0.36708861,0.325,0.26241135
6483,Steve Cishek,3 Tms,44.1,205,3.863492339,1,1.57894737,0.41121495,0.33027523,0.26341463
6562,Alex Cobb,3 Tms,86.1,383,3.629431275,7,1.48262548,0.23255814,0.29615385,0.21932115
6576,Robert Stock,3 Tms,10.2,56,6.463981864,1,2.25,0.2962963,0.40740741,0.23214286
6627,Brad Brach,2 Tms,15.1,72,7.217696535,3,1.82608696,0.47826087,0.2826087,0.15277778
6632,Carlos Carrasco,2 Tms,99,418,3.735593453,11,1.3030303,0.32352941,0.37090909,0.24641148
6655,Craig Kimbrel,3 Tms,46.2,202,3.056611763,6,1.2,0.48039216,0.34951456,0.37623762
6661,Alex Colome,3 Tms,47.2,217,4.256575057,5,1.46853147,0.25531915,0.32624113,0.21658986
6785,Andrew Miller,STL,25,97,2.174596399,1,0.88,0.42307692,0.32075472,0.35051546
6797,Julio Teheran,2 Tms,21.1,96,10.31274413,10,1.6875,0.46478873,0.41666667,0.10416667
6893,Johnny Cueto,2 Tms,106.1,462,4.334474537,13,1.41065831,0.39308176,0.31055901,0.2012987
6895,Chase Anderson,2 Tms,40.1,173,5.979110137,9,1.31404959,0.4,0.26446281,0.1849711
6902,Martin Perez,2 Tms,51.2,216,3.625345766,3,1.16129032,0.29220779,0.2173913,0.16666667
6941,Joakim Soria,3 Tms,19,82,4.598590496,3,1.36842105,0.36363636,0.42857143,0.2195122
6984,Luis Garcia,3 Tms,27.2,126,4.056176683,4,1.62650602,0.26582278,0.425,0.26190476
6986,Ian Kennedy,4 Tms,43.1,181,5.515242199,10,1.22307692,0.54385965,0.37931034,0.24309392
7005,Ryan Pressly,HOU,50,204,2.386197844,4,1.06,0.28455285,0.33333333,0.31862745
7115,Daniel Bard,COL,60,275,4.846534477,11,1.63333333,0.3006135,0.36585366,0.27272727
7146,Daniel Hudson,3 Tms,43.2,182,3.458926814,6,1.07633588,0.50961538,0.28971963,0.31868132
7196,Greg Holland,2 Tms,42.1,170,4.310543614,6,1.08661417,0.32110092,0.32727273,0.24705882
7274,Craig Stammen,SDP,61.2,247,4.170756713,9,0.98918919,0.32596685,0.29411765,0.1902834
7410,J.A. Happ,3 Tms,48.2,195,3.443455932,5,1.10958904,0.30656934,0.2826087,0.22564103
7441,Wade Davis,2 Tms,21.1,94,6.642125633,7,1.453125,0.44262295,0.36507937,0.23404255
7531,Collin McHugh,2 Tms,37,139,1.992090779,2,0.89189189,0.37037037,0.37804878,0.34532374
7550,Jake McGee,2 Tms,29.2,121,2.522831216,1,1.01123596,0.33707865,0.31111111,0.20661157
7555,Nick Vincent,2 Tms,14,52,4.683782053,2,0.78571429,0.40540541,0.27027027,0.19230769
7593,Jordan Lyles,2 Tms,134.2,607,5.642787992,25,1.5519802,0.41013825,0.36486486,0.15815486
7608,Tommy Milone,4 Tms,15,66,5.246965401,4,1.33333333,0.4047619,0.39534884,0.27272727
7738,Wily Peralta,DET,61,242,4.128902243,5,1.01639344,0.35672515,0.29885057,0.17355372
7754,Mike Fiers,OAK,32.2,145,5.302137144,6,1.43877551,0.48,0.32038835,0.1862069
7803,Richard Bleier,2 Tms,45,169,2.345545623,2,0.91111111,0.12195122,0.288,0.23076923
7836,Hunter Strickland,5 Tms,34,149,3.949557161,2,1.44117647,0.32352941,0.26470588,0.18791946
7882,Josh Lindblom,MIL,30,139,6.75357171,8,1.66666667,0.44565217,0.33333333,0.1942446
7982,Anthony Bass,2 Tms,44,194,6.073955561,11,1.38636364,0.42753623,0.35971223,0.18556701
8048,Will Smith,ATL,35.1,147,4.659056985,7,1.16037736,0.42857143,0.27956989,0.27210884
8110,Bryan Shaw,2 Tms,51.1,222,3.455908558,2,1.36363636,0.19047619,0.26174497,0.20720721
8223,Brett Anderson,MIL,28.1,124,4.129516801,3,1.37647059,0.15384615,0.39784946,0.16935484
8241,David Robertson,2 Tms,20,82,2.48709596,1,1.1,0.25581395,0.27272727,0.34146341
8246,Paolo Espino,WSN,73.2,306,3.499712861,6,1.26244344,0.35983264,0.37603306,0.16013072
8337,Lucas Luetge,NYY,32.2,124,2.363574318,2,0.79591837,0.42045455,0.26136364,0.25806452
8410,Deolis Guerra,2 Tms,33,130,3.051414205,3,1,0.4375,0.37037037,0.29230769
8700,Justin Verlander,HOU,43.2,166,3.268596432,4,0.80152672,0.41509434,0.28703704,0.26506024
8753,Tanner Roark,TOR,27.2,120,6.369050778,7,1.44578313,0.44,0.36842105,0.225
8779,Wade Miley,2 Tms,47.2,181,2.996757359,3,0.88111888,0.2992126,0.24615385,0.22099448
9013,Cesar Valdez,2 Tms,27,114,4.433200745,3,1.2962963,0.28571429,0.38095238,0.16666667
9111,Brad Hand,5 Tms,31,134,3.351416176,1,1.38709677,0.3902439,0.22891566,0.23880597
9132,Nathan Eovaldi,BOS,136.1,550,2.952717736,14,1.04889976,0.41712707,0.33787466,0.27636364
9323,Patrick Corbin,WSN,70,303,3.680021177,7,1.42857143,0.24637681,0.30660377,0.21452145
9388,Josh Tomlin,ATL,37.2,158,3.631581253,4,1.27433628,0.4017094,0.34745763,0.19620253
9434,Dallas Keuchel,2 Tms,50.2,230,4.056770194,4,1.61842105,0.23952096,0.27810651,0.16521739
9456,Ryan Buchter,2 Tms,10.2,46,9.08163054,4,1.5,0.5862069,0.44827586,0.17391304
9490,Jeremy Jeffress,CHC,13.2,51,4.508492962,1,0.80487805,0.25,0.38888889,0.15686275
9756,David Hale,2 Tms,20.1,82,4.358776026,2,1.13114754,0.375,0.33928571,0.19512195
9761,Joe Kelly,2 Tms,27.1,117,3.131074691,2,1.20731707,0.26315789,0.35526316,0.25641026
9784,Garrett Richards,3 Tms,92.2,392,4.259353651,10,1.39208633,0.26978417,0.33571429,0.18622449
9794,Rex Brothers,CHC,23.2,107,4.777475162,3,1.43661972,0.3877551,0.32653061,0.3271028
9803,Miles Mikolas,STL,69.2,290,3.814158402,6,1.14832536,0.35648148,0.26728111,0.17241379
9817,Sergio Romo,3 Tms,37.2,162,4.335146632,4,1.32743363,0.41964286,0.22321429,0.19135802
9939,Brandon Kintzler,2 Tms,22.2,103,4.502683892,2,1.54411765,0.22352941,0.29411765,0.09708738
10021,Mike Minor,4 Tms,47.1,201,3.929617565,6,1.20422535,0.38461538,0.31034483,0.20895522
10058,Tyler Matzek,ATL,39.1,164,2.714762562,2,1.24576271,0.35483871,0.25773196,0.29878049
10061,Brooks Raley,3 Tms,38.1,150,1.444518803,1,0.80869565,0.30666667,0.15384615,0.39333333
10078,Caleb Thielbar,MIN,39.1,161,3.111591519,3,1.09322034,0.56122449,0.26213592,0.26708075
10123,Kyle Gibson,2 Tms,157.2,679,4.710950671,20,1.33826638,0.30816327,0.30241935,0.16642121
10131,Stephen Strasburg,WSN,10.1,57,6.848694849,3,2.32258064,0.32432432,0.33333333,0.19298246
10133,Brad Boxberger,2 Tms,52.1,205,3.448933603,3,0.97452229,0.4047619,0.2734375,0.24878049
10160,Ryan Weber,4 Tms,26.2,101,7.234575945,7,1.1625,0.31578947,0.42857143,0.10891089
10233,Aroldis Chapman,NYY,19.2,79,2.507276539,1,0.91525424,0.37142857,0.19444444,0.39240506
10291,Ryan Tepera,3 Tms,43,170,3.14044407,3,1.04651163,0.46938776,0.31,0.29411765
10310,Zack Wheeler,PHI,190.1,769,2.781060818,12,1.07705779,0.27888446,0.234714,0.26397919
10314,Erasmo Ramirez,3 Tms,28.2,118,3.955671156,4,1.15116279,0.37209302,0.27906977,0.21186441
10341,Juan Minaya,MIN,15.2,73,4.374199208,1,1.65957447,0.28888889,0.23913043,0.20547945
10343,Aaron Loup,3 Tms,43.2,168,2.891893618,1,0.84732824,0.19266055,0.19642857,0.22619048
10430,Mychal Givens,4 Tms,41,181,5.870568963,8,1.48780488,0.31531532,0.30357143,0.22099448
10547,Jimmy Nelson,LAD,13.1,56,2.495034122,0,1.2,0.28571429,0.17241379,0.32142857
10591,Scott Alexander,LAD,16.1,62,5.014624773,3,0.73469388,0.22222222,0.4,0.19354839
10657,Andrew Bellatti,2 Tms,10,49,4.232604392,2,1.7,0.48275862,0.31034483,0.30612245
10688,Tyler Thornburg,3 Tms,11,50,3.333055338,0,1.54545455,0.48387097,0.35483871,0.22
10732,Drew Hutchison,DET,18.2,80,5.557488509,2,1.39285714,0.43137255,0.36538462,0.1625
10745,Trevor Rosenthal,2 Tms,12.2,49,1.138788212,0,0.78947368,0.45,0.42857143,0.44897959
10756,Shane Greene,2 Tms,22,96,5.497515206,4,1.5,0.35820896,0.27941176,0.17708333
10811,Mike Foltynewicz,2 Tms,67.2,287,6.821017869,19,1.37438424,0.45794393,0.39631336,0.14634146
10836,Asher Wojciechowski,2 Tms,21,93,5.903668772,5,1.52380952,0.453125,0.421875,0.20430108
10843,Adam Kolarek,2 Tms,24,96,3.540458042,1,0.79166667,0.12676056,0.25675676,0.14583333
10855,Chasen Shreve,2 Tms,49.2,199,4.713651111,8,1.16778523,0.392,0.3046875,0.24120603
10946,Josh A. Smith,MIA,10.2,51,3.941419792,0,1.875,0.20588235,0.31428571,0.15686275
10954,Jacob deGrom,NYM,78.2,296,2.276825329,8,0.78813559,0.43589744,0.34615385,0.40202703
11156,Merrill Kelly,ARI,127.2,522,3.685098718,11,1.15926893,0.34455959,0.32647815,0.18199234
11189,Vince Velasquez,3 Tms,67.2,316,4.490811042,10,1.66995074,0.40101523,0.33,0.24367089
11203,Grant Dayton,ATL,14,57,3.613881031,1,1.07142857,0.6,0.41666667,0.24561404
11209,Casey Sadler,2 Tms,24,91,3.179241841,2,0.875,0.32075472,0.32075472,0.30769231
11423,Jose Quintana,4 Tms,36.2,152,2.447604443,3,1.09090909,0.25,0.20779221,0.38157895
11426,Drew Pomeranz,SDP,13.2,52,1.347546655,0,0.87804878,0.48148148,0.22222222,0.38461538
11428,Brandon Workman,3 Tms,21.2,100,6.087925752,5,1.8,0.30645161,0.375,0.22
11467,A.J. Cole,TOR,14.1,53,5.209702191,2,0.90697674,0.52380952,0.28571429,0.11320755
11486,Robbie Ray,3 Tms,68.2,268,3.673834477,12,0.91747573,0.38787879,0.35757576,0.32089552
11487,Joely Rodriguez,3 Tms,31.2,134,2.27197706,1,1.26315789,0.16216216,0.17105263,0.32089552
11490,Aaron Sanchez,2 Tms,31.1,130,4.168852884,3,1.21276596,0.37113402,0.43434343,0.15384615
11528,Josh Osich,3 Tms,15.2,63,4.458915247,3,1.08510638,0.32608696,0.30434783,0.22222222
11589,Jose Urena,3 Tms,56.2,273,6.752789345,12,1.88823529,0.25675676,0.35714286,0.07326007
11632,Heath Hembree,5 Tms,29.1,141,8.38394967,13,1.77272727,0.53409091,0.40909091,0.24822695
11674,Jameson Taillon,NYY,90.1,385,4.727238938,16,1.28413284,0.48062016,0.29770992,0.22597403
11682,Carlos Martinez,STL,56.2,252,4.691455124,6,1.5,0.26486486,0.31891892,0.15079365
11713,Matt Harvey,2 Tms,66.1,300,4.99619657,12,1.47738693,0.43693694,0.39111111,0.17333333
11752,Luke Jackson,ATL,36.1,168,3.644594792,0,1.65137615,0.22321429,0.39473684,0.17261905
11753,Kyle Ryan,CHC,13.2,58,8.010256048,4,1.46341463,0.24444444,0.24444444,0.0862069
11760,Drew Smyly,3 Tms,57,230,4.042298497,9,1.14035088,0.35483871,0.36477987,0.24347826
11762,Noah Syndergaard,2 Tms,29,121,4.436495821,4,1.13793103,0.35955056,0.30337079,0.18181818
11801,Hansel Robles,3 Tms,42.1,192,6.093020572,9,1.60629921,0.45299145,0.34745763,0.22395833
11804,Hector Neris,2 Tms,57.1,257,4.015632063,6,1.48255814,0.41007194,0.34285714,0.29571984
11836,Taijuan Walker,3 Tms,115.2,486,4.789377984,18,1.26224784,0.43396226,0.31888545,0.22016461
11847,Chris Martin,2 Tms,38,159,2.897588578,2,1.21052632,0.28440367,0.27027027,0.22641509
11861,Jason Adam,2 Tms,24.2,99,3.844915304,3,1.05405405,0.43859649,0.29310345,0.29292929
11903,Michael Feliz,4 Tms,11.1,47,4.672550084,2,1.32352941,0.34285714,0.31428571,0.19148936
12022,Matt Andriese,3 Tms,32.2,144,5.413675068,7,1.40816327,0.40384615,0.38095238,0.1875
12049,Kyle Hendricks,CHC,162,698,5.121775659,31,1.37037037,0.40361446,0.30357143,0.19054441
12095,Yimi Garcia,3 Tms,40,168,4.837013054,7,1.25,0.39655172,0.37931034,0.21428571
12178,Domingo Tapia,4 Tms,12.2,61,4.985091522,1,1.81578947,0.43902439,0.3902439,0.16393443
12237,Dan Winkler,CHC,25,114,4.335451825,1,1.48,0.25757576,0.2238806,0.21929825
12249,Ryan Sherriff,TBR,11,47,2.540799039,0,1,0.38709677,0.16129032,0.23404255
12297,Evan Marshall,CHW,23.1,93,2.967052266,1,0.98571429,0.39285714,0.24137931,0.25806452
12304,Chris Bassitt,2 Tms,141,582,4.31816394,23,1.14184397,0.44587629,0.29820051,0.24570447
12323,Jacob Barnes,4 Tms,28.2,110,3.371750323,3,0.94186047,0.35714286,0.35211268,0.27272727
12361,Spencer Patton,TEX,18,86,4.053932382,1,1.94444444,0.29090909,0.25454545,0.20930233
12447,Seth Lugo,NYM,52,226,4.473187316,8,1.40384615,0.29577465,0.29370629,0.25221239
12572,Blake Treinen,LAD,41.2,169,3.052343544,2,1.008,0.42857143,0.25274725,0.31360947
12580,Adam Morgan,2 Tms,25.2,98,3.566310176,3,0.8961039,0.35714286,0.26785714,0.31632653
12680,Ryne Harper,WSN,23.2,113,5.669919625,5,1.77464789,0.38028169,0.28,0.21238938
12703,Trevor Bauer,2 Tms,89.2,358,4.561996824,20,1.03717472,0.52830189,0.34883721,0.31564246
12718,Adrian Houser,MIL,113.2,548,4.97563886,14,1.82991202,0.26822917,0.28791774,0.16423358
12730,Nick Martinez,SDP,28.1,126,5.031000796,6,1.41176471,0.32432432,0.28378378,0.28571429
12760,Rafael Montero,3 Tms,43,182,4.484771517,5,1.25581395,0.4,0.28346457,0.18681319
12768,Sonny Gray,2 Tms,116,478,3.375657649,11,1.14655172,0.30927835,0.31271478,0.28451883
12774,Jairo Diaz,COL,10,50,8.391419792,4,1.9,0.34375,0.34285714,0.18
12777,John Brebbia,SFG,18,76,2.423690521,1,1.11111111,0.5,0.29166667,0.28947368
12784,Burch Smith,OAK,16.1,78,4.643786305,2,1.7755102,0.35087719,0.35087719,0.16666667
12800,Noe Ramirez,2 Tms,30,133,4.760598935,2,1.53333333,0.34693878,0.31313131,0.12030075
12804,Matt Wisler,3 Tms,44.2,180,2.643312605,3,1.07462687,0.55963303,0.23853211,0.30555556
12808,Mike Clevinger,2 Tms,33.2,141,4.594186648,6,1.36633663,0.38888889,0.31868132,0.25531915
12828,Andrew Kittredge,TBR,31.2,125,4.675827148,5,1.04210526,0.34146341,0.35714286,0.224
12857,Shawn Armstrong,3 Tms,22.1,113,7.104075148,8,1.92537313,0.37142857,0.28571429,0.25663717
12863,Matt Barnes,BOS,34,153,3.787365839,3,1.44117647,0.42253521,0.33783784,0.33333333
12880,Tyler Anderson,4 Tms,73,315,3.727321495,7,1.26027397,0.36051502,0.25833333,0.17460317
12890,Alex Claudio,2 Tms,26.1,110,4.430507709,5,1.25316456,0.22222222,0.2972973,0.25454545
12917,Dylan Bundy,2 Tms,100.2,429,4.726264599,16,1.2615894,0.36721311,0.31511254,0.18881119
12918,Archie Bradley,4 Tms,41.1,173,3.868127618,3,1.23387097,0.34821429,0.2920354,0.21965318
12970,Joe Musgrove,2 Tms,159.2,664,3.824521976,20,1.12734864,0.30266344,0.31414868,0.26957831
12972,Joe Ross,WSN,51.2,233,5.221647022,10,1.47096774,0.41958042,0.3630137,0.24463519
12988,Andrew Chafin,4 Tms,42.1,166,3.067983855,2,0.96850394,0.24074074,0.1981982,0.23493976
12997,Colten Brewer,BOS,12.1,56,6.676302357,3,1.62162162,0.13157895,0.44736842,0.17857143
13050,Anthony DeSclafani,2 Tms,107.1,460,4.502697098,17,1.37888199,0.35276074,0.35951662,0.20217391
13074,Yu Darvish,2 Tms,173.2,694,3.463652723,19,1.02495202,0.37878788,0.28205128,0.25072046
13125,Gerrit Cole,NYY,149,590,3.611946492,28,0.98657718,0.50628931,0.31661442,0.37627119
13164,Eduardo Rodriguez,2 Tms,40.2,176,3.604925686,7,1.32786885,0.37272727,0.35714286,0.30113636
13182,Kyle Crick,2 Tms,18.1,82,4.575460418,0,1.52727273,0.24489796,0.22,0.17073171
13183,Zach Davies,3 Tms,139.2,584,4.881126224,16,1.31026253,0.38443396,0.27126437,0.14212329
13190,Jordan Weems,3 Tms,10,44,1.975379578,0,1.5,0.38095238,0.30434783,0.34090909
13218,Michael Fulmer,DET,61,252,3.463584228,5,1.13114754,0.3836478,0.32298137,0.25396825
13259,Louis Head,2 Tms,22.1,97,4.765214842,2,1.25373134,0.55223881,0.34328358,0.16494845
13273,Ross Stripling,2 Tms,85.2,354,4.426555842,14,1.12062257,0.39495798,0.31818182,0.23163842
13287,Jesse Hahn,KCR,12.1,49,5.213244903,2,1.05405405,0.42307692,0.42307692,0.28571429
13293,Danny Coulombe,MIN,17.1,72,4.59934413,3,1.21153846,0.36734694,0.3,0.22222222
13339,Adrian Sampson,CHC,20.2,85,4.469241269,3,1.20967742,0.37931034,0.33898305,0.21176471
13345,Luis Cessa,2 Tms,52.1,201,3.640533954,7,0.97452229,0.31292517,0.35135135,0.2238806
13346,Hoby Milner,2 Tms,28,116,4.054233097,4,1.21428571,0.28571429,0.25,0.23275862
13360,Cam Bedrosian,4 Tms,16.2,76,5.099871531,1,1.62,0.43396226,0.43396226,0.13157895
13361,Steven Matz,3 Tms,49.2,214,2.863498603,5,1.4295302,0.19847328,0.2238806,0.29906542
13394,Dylan Floro,2 Tms,43,187,3.750831947,1,1.37209302,0.32394366,0.27272727,0.12834225
13397,Sam Selman,3 Tms,22,93,4.079707229,3,1.09090909,0.62,0.15686275,0.31182796
13403,Felix Pena,LAA,11,52,3.918044472,0,1.72727273,0.30555556,0.19444444,0.15384615
13431,Marcus Stroman,2 Tms,116.1,468,3.62430774,12,1.13467049,0.2392638,0.32047478,0.21153846
13435,Pierce Johnson,SDP,38.1,160,2.881905387,3,1.25217391,0.3875,0.325,0.3625
13449,Taylor Rogers,2 Tms,25.1,97,1.461605314,2,0.78947368,0.36734694,0.24,0.43298969
13470,Lucas Sims,CIN,35.2,151,4.492207687,7,1.09345794,0.47826087,0.26086957,0.38410596
13475,Daniel Norris,3 Tms,43,179,3.88084996,6,1.13953488,0.25,0.29591837,0.32402235
13543,Blake Snell,2 Tms,54,201,2.372773328,5,0.85185185,0.39047619,0.31775701,0.3880597
